generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
19,0.115832,0.030159833156037184,0.5165712523627513,0.0685094912706573,0.050391319898052934,0.01186877378807896,1.0,0.0,1.0,0.0,7205138.381469106,9294018457.64,374.01565171184967,7176562.148153725,74881.62386329293,9224722628.963,126914177.62343496,392.284502843068,8.536644071847077,0
20,0.177688,0.03531053123361358,0.39593210278336766,0.05877419193623546,0.04639913180748632,0.022670326075226427,1.0,0.0,1.0,0.0,7205138.381469106,9294018457.64,374.01565171184967,7159348.890179524,70009.38571634334,9202910428.157,114392329.65071309,392.0372067111988,8.49305415855858,0
21,0.177688,0.03531053123361358,0.39593210278336766,0.05877419193623546,0.04639913180748632,0.022670326075226427,1.0,0.0,1.0,0.0,7205138.381469106,9290066288.17,374.01565171184967,7144880.544017106,64928.75836116481,9188505011.991999,106155989.42673433,389.5557207627993,9.970929973894375,0
22,0.177688,0.03531053123361358,0.39593210278336766,0.05877419193623546,0.04639913180748632,0.022670326075226427,1.0,0.0,1.0,0.0,7202375.4894149685,9066585040.869999,374.01565171184967,7137030.514243813,65448.35419280266,9124546463.472998,99905453.9584383,389.2226902718844,10.009521946985208,0
23,0.177688,0.03531053123361358,0.39593210278336766,0.05877419193623546,0.04639913180748632,0.022670326075226427,1.0,0.0,1.0,0.0,7189604.6257515,9066585040.869999,372.6313457839512,7132744.6151501415,64748.669860237955,9096052822.643,110357212.68532792,388.99089844822146,10.147641310023587,0
24,0.177688,0.03531053123361358,0.39593210278336766,0.05877419193623546,0.04639913180748632,0.022670326075226427,1.0,0.0,1.0,0.0,7148022.225421124,9066585040.869999,372.6313457839512,7098900.270477404,48298.68139779627,9069852106.159,112351666.14257412,388.8133970633059,10.307472891640945,0
25,0.234314,0.03025324584238855,0.3028377456700919,0.04187636497559248,0.05147791126245954,0.03783817023767038,1.0,0.0,1.0,0.0,7148022.225421124,9039928432.07,371.26844193176146,7086514.497368786,43825.5052523533,9024260958.742,118399814.63009188,388.6483570284147,10.505870242130344,0
26,0.234314,0.03025324584238855,0.3028377456700919,0.04187636497559248,0.05147791126245954,0.03783817023767038,1.0,0.0,1.0,0.0,7108863.126043309,9039928432.07,358.80527804548893,7076986.518705837,41542.28821345729,9002440798.687,123116829.818498,387.38740711674166,12.938350946842037,0
27,0.234314,0.03025324584238855,0.3028377456700919,0.04187636497559248,0.05147791126245954,0.03783817023767038,1.0,0.0,1.0,0.0,7108863.126043309,8978611695.09,358.80527804548893,7067927.873596633,41860.171592820974,8962518222.474997,102688270.68803844,387.0281125090351,13.176202081606926,0
28,0.234314,0.03025324584238855,0.3028377456700919,0.04187636497559248,0.05147791126245954,0.03783817023767038,1.0,0.0,1.0,0.0,7088367.266774155,8919701058.89,358.80527804548893,7058034.326890865,44694.74141761315,8943399653.102,85061735.62370084,386.056712153194,14.56716585337379,0
29,0.234314,0.03025324584238855,0.3028377456700919,0.04187636497559248,0.05147791126245954,0.03783817023767038,1.0,0.0,1.0,0.0,7088367.266774155,8887860071.890001,358.80527804548893,7054726.489856288,47082.50202077413,8915073200.166666,79646669.04018639,384.1363979443378,14.303624346032462,0
30,0.276728,0.030296867428828353,0.2507222274161133,0.03519911197164925,0.040979369308237215,0.03217302675385094,1.0,0.0,1.0,0.0,7088367.266774155,8887860071.890001,358.80527804548893,7051859.1821912285,47613.38517016877,8899371840.57,80137309.94560812,383.4814027557055,14.513111592718664,0
31,0.276728,0.030296867428828353,0.2507222274161133,0.03519911197164925,0.040979369308237215,0.03217302675385094,1.0,0.0,1.0,0.0,7088367.266774155,8872329700.9,358.80527804548893,7047476.15617318,45533.16929289256,8883852528.151999,78400642.89413698,383.1853225042314,14.708616149986076,0
32,0.276728,0.030296867428828353,0.2507222274161133,0.03519911197164925,0.040979369308237215,0.03217302675385094,1.0,0.0,1.0,0.0,7062432.861694633,8872329700.9,358.80527804548893,7033942.374208292,43912.874532263566,8843017265.541,86101075.7679175,382.9817640066305,14.50291078259092,0
