solution_id,S,objective,seeds,mean_coverage,sd_coverage,q90_mean,q90_sd
formal-run-01-CCP30-solution-0080,100,emission,10,0.8903000000000001,0.024971316878904602,10261420885.215834,1610288.4210042644
formal-run-01-CCP30-solution-0080,100,makespan,10,0.8963599999999999,0.024659963053049738,558.7857931480212,13.92848517762135
formal-run-01-CCP30-solution-0080,300,cost,10,0.8949400000000001,0.022592043830615336,12024337.995645491,39670.4489382342
formal-run-01-CCP30-solution-0080,300,emission,10,0.8941600000000001,0.01890015872949219,10261613896.680073,1208652.3674429213
formal-run-01-CCP30-solution-0080,300,makespan,10,0.8996999999999999,0.012170729915114645,561.4624517624934,8.601236539936385
formal-run-01-CCP30-solution-0081,30,cost,10,0.88316,0.053517830881139254,11960039.128786623,90162.12993351965
formal-run-01-CCP30-solution-0081,30,emission,10,0.86966,0.03768395473466718,9828350020.873968,2174771.2541667824
formal-run-01-CCP30-solution-0081,30,makespan,10,0.8812999999999999,0.029382118522817375,561.8740267167894,9.897464833414405
formal-run-01-CCP30-solution-0081,100,cost,10,0.8912599999999999,0.0328886403894516,11963675.531339789,52341.98393482375
formal-run-01-CCP30-solution-0081,100,emission,10,0.8869399999999998,0.023984078051907685,9829314164.50564,1529975.8679728643
formal-run-01-CCP30-solution-0081,100,makespan,10,0.88774,0.02130019300903685,565.3389964714563,7.898156268953889
formal-run-01-CCP30-solution-0081,300,cost,10,0.89948,0.015338897541146087,11973206.533780012,29098.648449796277
formal-run-01-CCP30-solution-0081,300,emission,10,0.89314,0.014013660002535613,9829648812.520618,913775.0232142968
formal-run-01-CCP30-solution-0081,300,makespan,10,0.9065600000000001,0.008194198489717511,571.1533460866308,1.1212758387668704
formal-run-01-CCP30-solution-0082,30,cost,10,0.88338,0.06252021539736835,12090424.009750742,128840.89050631507
formal-run-01-CCP30-solution-0082,30,emission,10,0.8718999999999999,0.04548848450126935,10152742604.128254,2594790.5190132116
formal-run-01-CCP30-solution-0082,30,makespan,10,0.8773799999999999,0.051314840824939596,554.1969403312363,19.733439623910048
formal-run-01-CCP30-solution-0082,100,cost,10,0.8961,0.03083335135134609,12095925.866474895,61330.95627428857
formal-run-01-CCP30-solution-0082,100,emission,10,0.88702,0.022352618539123244,10153478824.526464,1423421.6846443734
formal-run-01-CCP30-solution-0082,100,makespan,10,0.8949400000000001,0.026170560219877265,559.1990969291537,13.76522668312081
formal-run-01-CCP30-solution-0082,300,cost,10,0.89294,0.022120488240542992,12087317.19075364,42698.42599365719
formal-run-01-CCP30-solution-0082,300,emission,10,0.89268,0.017172122110495763,10153805996.482363,1091249.107878434
formal-run-01-CCP30-solution-0082,300,makespan,10,0.8987200000000002,0.013180187150922165,562.8049786237203,6.8996758277048365
formal-run-01-CCP30-solution-0083,30,cost,10,0.8819600000000001,0.07201017212095032,12069450.579931501,125006.06659882473
formal-run-01-CCP30-solution-0083,30,emission,10,0.87754,0.03832748361163304,9634674989.16445,2246526.2528772713
formal-run-01-CCP30-solution-0083,30,makespan,10,0.8882399999999999,0.05654817415266383,567.551259670706,12.523329938224954
formal-run-01-CCP30-solution-0083,100,cost,10,0.9003399999999999,0.03272987761799434,12078020.449676327,58495.40752104369
formal-run-01-CCP30-solution-0083,100,emission,10,0.8920399999999999,0.021958101516802907,9635447926.40599,1339980.3500821271
formal-run-01-CCP30-solution-0083,100,makespan,10,0.9017,0.016041681818174662,572.993564201146,1.4294025899324718
formal-run-01-CCP30-solution-0083,300,cost,10,0.9005600000000001,0.0216353209153715,12075444.763621273,39545.935293809154
formal-run-01-CCP30-solution-0083,300,emission,10,0.89412,0.016811689055204672,9635571398.213163,992677.8315793899
formal-run-01-CCP30-solution-0083,300,makespan,10,0.90672,0.006834682793582235,573.2653070866143,0.5983831724226933
formal-run-01-CCP30-solution-0084,30,cost,10,0.8853200000000001,0.06456322998941941,12120179.11652716,129908.66257612365
formal-run-01-CCP30-solution-0084,30,emission,10,0.8666599999999999,0.042879785447224435,9478736644.317059,2346998.561746092
formal-run-01-CCP30-solution-0084,30,makespan,10,0.8858,0.0550949080123462,568.4455090032792,12.985340187345443
formal-run-01-CCP30-solution-0084,100,cost,10,0.88942,0.02821606319496435,12105164.243638474,53431.90560444349
formal-run-01-CCP30-solution-0084,100,emission,10,0.8821999999999999,0.019702002154321514,9479519630.496765,1178379.9862031348
formal-run-01-CCP30-solution-0084,100,makespan,10,0.89772,0.017319019731048425,573.388166390191,2.128304885439493
formal-run-01-CCP30-solution-0084,300,cost,10,0.8942200000000001,0.01978382055002407,12111381.612994652,37520.52756523792
formal-run-01-CCP30-solution-0084,300,emission,10,0.89484,0.017338922175908798,9480269876.516558,1118388.6968463613
formal-run-01-CCP30-solution-0084,300,makespan,10,0.9032,0.004776795764712753,573.716485246601,0.6271349910963685
formal-run-01-CCP30-solution-0085,30,cost,10,0.88128,0.06937865185583628,12350156.558337467,143785.7241461724
formal-run-01-CCP30-solution-0085,30,emission,10,0.87294,0.039161778418362055,9368432547.5857,2306444.8995678034
formal-run-01-CCP30-solution-0085,30,makespan,10,0.87486,0.05194501794098148,571.7784328181666,13.532593819198643
formal-run-01-CCP30-solution-0085,100,cost,10,0.8909600000000001,0.028466713505035608,12340206.632515095,54740.9892688564
formal-run-01-CCP30-solution-0085,100,emission,10,0.8859999999999999,0.015606551330913704,9369074900.104635,1077434.3553891215
formal-run-01-CCP30-solution-0085,100,makespan,10,0.89574,0.016434935689290414,576.0855705404414,3.6999570928386007
formal-run-01-CCP30-solution-0085,300,cost,10,0.8953599999999999,0.020433697658524742,12345405.702413654,38383.259173125654
formal-run-01-CCP30-solution-0085,300,emission,10,0.89268,0.013370348620070548,9369532851.745499,928175.0580482602
formal-run-01-CCP30-solution-0085,300,makespan,10,0.90678,0.00805174929233808,578.5554678720497,2.178799747471028
formal-run-01-CCP30-solution-0086,30,cost,10,0.88358,0.06254963895446028,12099456.16554882,129147.75227875862
formal-run-01-CCP30-solution-0086,30,emission,10,0.87286,0.04102920910765891,10130744396.736706,2341788.8118571923
formal-run-01-CCP30-solution-0086,30,makespan,10,0.8773799999999999,0.051314840824939596,554.1969403312363,19.733439623910048
formal-run-01-CCP30-solution-0086,100,cost,10,0.8957200000000001,0.031301572555455494,12103858.64420276,62003.252816504355
formal-run-01-CCP30-solution-0086,100,emission,10,0.88806,0.0251194568235683,10131547907.678335,1550471.566275979
formal-run-01-CCP30-solution-0086,100,makespan,10,0.8949400000000001,0.026170560219877265,559.1990969291537,13.76522668312081
formal-run-01-CCP30-solution-0086,300,cost,10,0.8931199999999999,0.0224400831846349,12096887.245648235,43245.61780527181
formal-run-01-CCP30-solution-0086,300,emission,10,0.8927799999999999,0.019569693121990656,10131813623.256018,1230626.2796968233
formal-run-01-CCP30-solution-0086,300,makespan,10,0.8987200000000002,0.013180187150922165,562.8049786237203,6.8996758277048365
formal-run-01-CCP30-solution-0087,30,cost,10,0.88416,0.06334812458856925,12166244.321724305,141231.20221189436
formal-run-01-CCP30-solution-0087,30,emission,10,0.8737600000000001,0.042235193329207756,9701963680.27296,2417513.367027337
formal-run-01-CCP30-solution-0087,30,makespan,10,0.8762000000000001,0.05133722928938716,556.7736578781603,20.13209950713138
formal-run-01-CCP30-solution-0087,100,cost,10,0.8984400000000001,0.03196676051428699,12175156.545679273,69820.74123717574
formal-run-01-CCP30-solution-0087,100,emission,10,0.8862599999999998,0.027178921571279782,9702639712.046005,1701184.1495678218
formal-run-01-CCP30-solution-0087,100,makespan,10,0.8922799999999999,0.025733886004427876,561.4951138702916,14.040777705941357
formal-run-01-CCP30-solution-0087,300,cost,10,0.8940600000000002,0.020883603350209678,12162608.55947442,46027.30864049827
formal-run-01-CCP30-solution-0087,300,emission,10,0.89284,0.015309779009944366,9702983077.85627,1000897.2826305865
formal-run-01-CCP30-solution-0087,300,makespan,10,0.89908,0.012037423127711167,567.0702321807661,4.526231093380906
formal-run-01-CCP30-solution-0088,30,cost,10,0.8834800000000002,0.07088834412887166,12059637.057628093,124233.40884708833
formal-run-01-CCP30-solution-0088,30,emission,10,0.8755799999999999,0.03928295643999655,9644355358.357742,2273349.764084511
formal-run-01-CCP30-solution-0088,30,makespan,10,0.8909999999999998,0.053340499518554275,567.5284269518841,12.499977553764452
formal-run-01-CCP30-solution-0088,100,cost,10,0.9000199999999999,0.03235558684369672,12065192.439859502,58940.88854265162
formal-run-01-CCP30-solution-0088,100,emission,10,0.8891399999999999,0.021689331735005354,9645032638.47295,1286646.6671123991
formal-run-01-CCP30-solution-0088,100,makespan,10,0.9017200000000001,0.01607322134621571,572.993564201146,1.4294025899324718
formal-run-01-CCP30-solution-0088,300,cost,10,0.8983199999999998,0.023578747492887197,12059373.637532217,42150.45462849234
formal-run-01-CCP30-solution-0088,300,emission,10,0.8933,0.018039770878071952,9645262581.424252,1051540.5400727342
formal-run-01-CCP30-solution-0088,300,makespan,10,0.90672,0.006834682793582235,573.2653070866143,0.5983831724226933
formal-run-01-CCP30-solution-0089,30,cost,10,0.8779999999999999,0.05903641061055269,11943863.946832335,88077.68686600651
formal-run-01-CCP30-solution-0089,30,emission,10,0.86574,0.038142895071617784,9835867529.300758,2190020.8579308162
formal-run-01-CCP30-solution-0089,30,makespan,10,0.8820600000000001,0.027463923811267592,562.8661284919458,9.018049418858281
formal-run-01-CCP30-solution-0089,100,cost,10,0.8938,0.02908760713583861,11955130.34439259,41471.48878619507
formal-run-01-CCP30-solution-0089,100,emission,10,0.8924799999999999,0.02527540745907417,9837407649.188274,1647284.573351206
formal-run-01-CCP30-solution-0089,100,makespan,10,0.8869200000000002,0.020476805306383985,565.5599938917256,7.584892425410714
formal-run-01-CCP30-solution-0089,300,cost,10,0.8999599999999999,0.013083254776834224,11960417.806711039,23636.30539858607
formal-run-01-CCP30-solution-0089,300,emission,10,0.8924,0.016566096569667683,9837350965.437012,1032621.2924779298
formal-run-01-CCP30-solution-0089,300,makespan,10,0.9054400000000001,0.008134316880421547,571.2140154309753,1.0168521372200878
formal-run-01-CCP30-solution-0090,30,cost,10,0.8839599999999999,0.05364109535711505,11974297.39479197,93229.43355735824
formal-run-01-CCP30-solution-0090,30,emission,10,0.86982,0.037247812762034156,9750962172.137506,2164393.502593611
formal-run-01-CCP30-solution-0090,30,makespan,10,0.8812999999999999,0.029382118522817375,561.8740267167894,9.897464833414405
formal-run-01-CCP30-solution-0090,100,cost,10,0.89422,0.029921890908757014,11978342.468970872,49502.65254706015
formal-run-01-CCP30-solution-0090,100,emission,10,0.8870800000000001,0.023361925339225677,9751930139.63351,1496122.5728309094
formal-run-01-CCP30-solution-0090,100,makespan,10,0.88774,0.02130019300903685,565.3389964714563,7.898156268953889
formal-run-01-CCP30-solution-0090,300,cost,10,0.8999799999999999,0.015057652170537391,11985366.830753926,29026.99384641529
formal-run-01-CCP30-solution-0090,300,emission,10,0.8928600000000001,0.01419046628315411,9752261357.84998,947464.5839228396
formal-run-01-CCP30-solution-0090,300,makespan,10,0.9065600000000001,0.008194198489717511,571.1533460866308,1.1212758387668704
formal-run-01-CCP30-solution-0091,30,cost,10,0.8846,0.06622480233601641,12131792.321213115,139728.41874521557
formal-run-01-CCP30-solution-0091,30,emission,10,0.8712,0.03652505989043686,9609752910.8456,2160372.8321545236
formal-run-01-CCP30-solution-0091,30,makespan,10,0.88472,0.0463889067198901,564.2360065538642,17.58362642839821
formal-run-01-CCP30-solution-0091,100,cost,10,0.90274,0.02590187466402987,12147643.581986712,57003.16798649767
formal-run-01-CCP30-solution-0091,100,emission,10,0.88848,0.02497700275586857,9610773141.216417,1520589.9457188058
formal-run-01-CCP30-solution-0091,100,makespan,10,0.89542,0.02270554508876142,568.5793887865296,8.464543279803328
formal-run-01-CCP30-solution-0091,300,cost,10,0.8962600000000001,0.019512970045587642,12130388.182437185,40249.21831743093
formal-run-01-CCP30-solution-0091,300,emission,10,0.8936,0.014977316181479235,9611043621.123787,942285.4207661623
formal-run-01-CCP30-solution-0091,300,makespan,10,0.9000000000000001,0.010936178491593836,571.3411047271628,2.487028989597624
formal-run-01-CCP30-solution-0092,30,cost,10,0.87848,0.0767910990212335,12235725.127677487,134849.46657399437
formal-run-01-CCP30-solution-0092,30,emission,10,0.8709000000000001,0.043430480847748705,9341456854.902033,2427042.5017581237
formal-run-01-CCP30-solution-0092,30,makespan,10,0.88048,0.06143153008747942,568.9176272156412,12.041010897930807
formal-run-01-CCP30-solution-0092,100,cost,10,0.89678,0.028031323748819108,12246510.669092264,58307.58760660652
formal-run-01-CCP30-solution-0092,100,emission,10,0.8868199999999999,0.02350724710949087,9342320109.98129,1435568.1910506934
formal-run-01-CCP30-solution-0092,100,makespan,10,0.8988200000000001,0.014912321527291895,572.8425664353414,1.3749695792630037
formal-run-01-CCP30-solution-0092,300,cost,10,0.8965599999999998,0.022450300666138092,12243271.40476473,45360.918349542626
formal-run-01-CCP30-solution-0092,300,emission,10,0.8904000000000002,0.016196844685857106,9342496068.502312,1029469.8459740103
formal-run-01-CCP30-solution-0092,300,makespan,10,0.9061400000000001,0.007082403860586088,573.2930808212773,0.6186584423209409
formal-run-01-CCP30-solution-0093,30,cost,10,0.88026,0.07057793485848739,12077633.754082512,116934.6935429674
formal-run-01-CCP30-solution-0093,30,emission,10,0.86618,0.04557859634131403,9472841514.231506,2456182.3819978647
formal-run-01-CCP30-solution-0093,30,makespan,10,0.8895799999999999,0.04947290616533907,569.4147780596134,11.705036073509278
formal-run-01-CCP30-solution-0093,100,cost,10,0.9039600000000002,0.023810511217620782,12090603.449725434,40678.24115426495
formal-run-01-CCP30-solution-0093,100,emission,10,0.89194,0.028424097757595274,9474252208.08332,1792659.5571897898
formal-run-01-CCP30-solution-0093,100,makespan,10,0.8969399999999998,0.017826833706522324,573.4172605412928,2.1187731165111456
formal-run-01-CCP30-solution-0093,300,cost,10,0.9008199999999998,0.02036215443741977,12083950.666407784,35486.94130045842
formal-run-01-CCP30-solution-0093,300,emission,10,0.8946999999999999,0.017533269961862673,9474318836.069561,1074824.5346218683
formal-run-01-CCP30-solution-0093,300,makespan,10,0.9037599999999999,0.006836373307536676,574.0172736109876,0.9925140705225971
formal-run-01-CCP30-solution-0094,30,cost,10,0.8881,0.06476221463511299,12134852.47747915,126166.84787952824
formal-run-01-CCP30-solution-0094,30,emission,10,0.87456,0.037081507820236004,9557115270.942984,2085860.347434328
formal-run-01-CCP30-solution-0094,30,makespan,10,0.8816200000000001,0.04765696404747391,565.7555163493839,12.046130925695014
formal-run-01-CCP30-solution-0094,100,cost,10,0.8961600000000001,0.02506645389980623,12126094.737771971,47964.11658151027
formal-run-01-CCP30-solution-0094,100,emission,10,0.88872,0.021348786070094633,9557856587.54533,1276512.5215618522
formal-run-01-CCP30-solution-0094,100,makespan,10,0.8952,0.020661934942196373,571.699604858925,4.474949478427972
formal-run-01-CCP30-solution-0094,300,cost,10,0.897,0.021588268419058837,12127334.246695075,40163.78725608411
formal-run-01-CCP30-solution-0094,300,emission,10,0.89352,0.01795654012702153,9558138911.765856,1082708.9277917093
formal-run-01-CCP30-solution-0094,300,makespan,10,0.9019,0.006891057006487937,573.1856196441242,0.8509946431126629
formal-run-01-CCP30-solution-0095,30,cost,10,0.8708199999999999,0.066367090238059,11896965.858386977,92347.9936126142
formal-run-01-CCP30-solution-0095,30,emission,10,0.8737999999999999,0.03661730010072652,9977503008.782516,2166958.522658435
formal-run-01-CCP30-solution-0095,30,makespan,10,0.87042,0.03552294407218461,567.0589688338002,8.919554609510365
formal-run-01-CCP30-solution-0095,100,cost,10,0.8865999999999999,0.034201234545619054,11905553.575275533,47355.5978088886
formal-run-01-CCP30-solution-0095,100,emission,10,0.8912599999999999,0.028277678672605198,9978481740.775799,1763071.7717334793
formal-run-01-CCP30-solution-0095,100,makespan,10,0.8809000000000001,0.018732087740321694,571.95942536699,0.5466443347832551
formal-run-01-CCP30-solution-0095,300,cost,10,0.8979000000000001,0.014606923776833453,11917170.596929554,25285.628847407785
formal-run-01-CCP30-solution-0095,300,emission,10,0.8916799999999998,0.01830487488196639,9978492970.086452,1121749.746567353
formal-run-01-CCP30-solution-0095,300,makespan,10,0.9026799999999999,0.009416864304710622,572.5174320838236,0.20943014877085192
formal-run-01-CCP30-solution-0096,30,cost,10,0.88802,0.07354070377084458,12232944.575820979,147302.43111732017
formal-run-01-CCP30-solution-0096,30,emission,10,0.8716799999999999,0.03490548508313398,9314709898.036446,2034875.5661600444
formal-run-01-CCP30-solution-0096,30,makespan,10,0.8755,0.06781243740396498,568.5396666763472,15.762795598104118
formal-run-01-CCP30-solution-0096,100,cost,10,0.90316,0.027442675606515563,12230573.819876445,61365.566269476265
formal-run-01-CCP30-solution-0096,100,emission,10,0.8920800000000002,0.027356283048364283,9315889976.45905,1681490.4755741055
formal-run-01-CCP30-solution-0096,100,makespan,10,0.9041799999999999,0.018612409241626354,573.71357145031,1.675513351593699
formal-run-01-CCP30-solution-0096,300,cost,10,0.8993399999999999,0.019882331631655058,12218756.390904188,42286.011533571414
formal-run-01-CCP30-solution-0096,300,emission,10,0.89368,0.014908968218268264,9315936760.628672,1006307.8526811929
formal-run-01-CCP30-solution-0096,300,makespan,10,0.8970800000000001,0.015340056497071106,573.0052214657213,0.7460735377641463
formal-run-01-CCP30-solution-0097,30,cost,10,0.8807599999999999,0.07299143328729292,12202356.595563408,126479.75839007729
formal-run-01-CCP30-solution-0097,30,emission,10,0.86706,0.0418456475899492,9330757841.704111,2288797.358189153
formal-run-01-CCP30-solution-0097,30,makespan,10,0.883,0.061309198149851675,570.1623207369513,11.60371346674176
formal-run-01-CCP30-solution-0097,100,cost,10,0.90608,0.025313009391307973,12220540.393865276,53027.7068921046
formal-run-01-CCP30-solution-0097,100,emission,10,0.8904799999999999,0.026695018261840554,9332025298.728344,1695648.42458492
formal-run-01-CCP30-solution-0097,100,makespan,10,0.8984,0.014529663145135584,573.0463390184542,1.0889410213907418
formal-run-01-CCP30-solution-0097,300,cost,10,0.90046,0.02100498353565967,12208418.018140743,42516.27357402017
formal-run-01-CCP30-solution-0097,300,emission,10,0.8918000000000001,0.0141138230115019,9332063212.146006,882580.721901911
formal-run-01-CCP30-solution-0097,300,makespan,10,0.9057400000000001,0.007892640735379876,573.4211145761857,0.7456349056746193
formal-run-01-CCP30-solution-0098,30,cost,10,0.8837200000000001,0.06438068723529512,12053844.247202283,129198.65915767735
formal-run-01-CCP30-solution-0098,30,emission,10,0.8699399999999999,0.04666543331703529,9844160198.5939,2599652.324029709
formal-run-01-CCP30-solution-0098,30,makespan,10,0.87684,0.051812808369273995,554.327719732577,19.52512885438445
formal-run-01-CCP30-solution-0098,100,cost,10,0.8933399999999999,0.032330247275405885,12053824.05391019,60872.48302088784
formal-run-01-CCP30-solution-0098,100,emission,10,0.8869800000000001,0.026527210348788844,9845072400.344868,1663869.8150955164
formal-run-01-CCP30-solution-0098,100,makespan,10,0.89434,0.027174506026380264,559.1990969291537,13.76522668312081
formal-run-01-CCP30-solution-0098,300,cost,10,0.89558,0.02208115335151978,12055618.871061642,42473.464868817246
formal-run-01-CCP30-solution-0098,300,emission,10,0.89374,0.019623806403900785,9845456772.631668,1256588.1763652957
formal-run-01-CCP30-solution-0098,300,makespan,10,0.8987200000000002,0.013180187150922165,562.8049786237203,6.8996758277048365
formal-run-01-CCP30-solution-0099,30,cost,10,0.8699399999999999,0.062371435769909916,11924445.667056201,90872.3811294295
formal-run-01-CCP30-solution-0099,30,emission,10,0.87156,0.04568314058088973,9959555006.201355,2589488.107045438
formal-run-01-CCP30-solution-0099,30,makespan,10,0.8767000000000001,0.04721085091845351,568.3893615685288,10.452495103383317
formal-run-01-CCP30-solution-0099,100,cost,10,0.89452,0.023908752465246787,11943493.818160105,35127.48397906684
formal-run-01-CCP30-solution-0099,100,emission,10,0.88778,0.027831309307644492,9960368776.521236,1766283.2877991225
formal-run-01-CCP30-solution-0099,100,makespan,10,0.89972,0.027253085452232144,571.9429060760228,5.759453089711138
formal-run-01-CCP30-solution-0099,300,cost,10,0.89846,0.013476250714992404,11947456.589885829,20974.440512918783
formal-run-01-CCP30-solution-0099,300,emission,10,0.89338,0.01858205825221976,9960688737.860401,1240553.631026802
formal-run-01-CCP30-solution-0099,300,makespan,10,0.9043200000000002,0.010671332312946352,573.1820503485882,1.2308634258084281
formal-run-01-CCP30-solution-0100,30,cost,10,0.8852,0.06000311103045687,12067349.506408518,106067.2427149896
formal-run-01-CCP30-solution-0100,30,emission,10,0.8693200000000001,0.044459239759582034,9508819991.2845,2503192.8250995707
formal-run-01-CCP30-solution-0100,30,makespan,10,0.8912799999999999,0.05299033035480257,569.7431445791985,11.163312891420889
formal-run-01-CCP30-solution-0100,100,cost,10,0.8988799999999999,0.028840742785934705,12072273.018667381,48949.26171027547
formal-run-01-CCP30-solution-0100,100,emission,10,0.88954,0.02210842976483557,9509884475.335194,1384060.8525231057
formal-run-01-CCP30-solution-0100,100,makespan,10,0.899,0.015080229883305277,573.0463390184542,1.0889410213907418
formal-run-01-CCP30-solution-0100,300,cost,10,0.8971599999999998,0.023036164804256985,12067693.156368019,38205.446408960095
formal-run-01-CCP30-solution-0100,300,emission,10,0.8924999999999998,0.015117980464775485,9510062734.01901,952014.3484123123
formal-run-01-CCP30-solution-0100,300,makespan,10,0.90602,0.007945620736537115,573.405544972361,0.7262960121348159
formal-run-01-CCP30-solution-0101,30,cost,10,0.8790800000000001,0.06394457322122375,12190447.052983204,123881.95410608215
formal-run-01-CCP30-solution-0101,30,emission,10,0.86578,0.04191350352544843,9553013428.127085,2332970.870458234
formal-run-01-CCP30-solution-0101,30,makespan,10,0.8863199999999999,0.0465994945132336,566.3008046671579,12.11918030825952
formal-run-01-CCP30-solution-0101,100,cost,10,0.9001800000000001,0.028319675139379708,12211808.344168317,57169.188205990715
formal-run-01-CCP30-solution-0101,100,emission,10,0.8866799999999999,0.024030388169057004,9554140280.336695,1518312.9805651922
formal-run-01-CCP30-solution-0101,100,makespan,10,0.89896,0.018683991959845065,571.987077178682,1.9128312441908633
formal-run-01-CCP30-solution-0101,300,cost,10,0.8971600000000001,0.01934730529614452,12202020.177967647,38652.942830688364
formal-run-01-CCP30-solution-0101,300,emission,10,0.893,0.015106437185665072,9554528022.974339,1012642.8541647454
formal-run-01-CCP30-solution-0101,300,makespan,10,0.90832,0.011167890480201599,572.7658851850567,0.7441687292708387
formal-run-01-CCP30-solution-0102,30,cost,10,0.8954000000000002,0.06450433232651036,12345451.436468035,130083.14380911863
formal-run-01-CCP30-solution-0102,30,emission,10,0.8757199999999999,0.04379651939493721,9289413335.016638,2501281.8614200884
formal-run-01-CCP30-solution-0102,30,makespan,10,0.8862,0.07136753074364027,567.0764389199496,16.225416955605013
formal-run-01-CCP30-solution-0102,100,cost,10,0.9011000000000001,0.03218395045153201,12332135.451982122,66566.6853924676
formal-run-01-CCP30-solution-0102,100,emission,10,0.8886800000000001,0.025779095751747732,9290089639.939434,1670913.6759736922
formal-run-01-CCP30-solution-0102,100,makespan,10,0.90036,0.02355585324759478,570.7139217959202,4.511425596985149
formal-run-01-CCP30-solution-0102,300,cost,10,0.89984,0.021835913333568425,12325911.780052852,46234.52742101474
formal-run-01-CCP30-solution-0102,300,emission,10,0.8926200000000002,0.016887457541685247,9290300183.971994,1082704.1716942268
formal-run-01-CCP30-solution-0102,300,makespan,10,0.90526,0.010834123048139238,572.2753193186811,0.5514905678937008
formal-run-01-CCP30-solution-0103,30,cost,10,0.8808999999999999,0.06388567914642529,11997575.944441687,113031.0324740296
formal-run-01-CCP30-solution-0103,30,emission,10,0.8739399999999999,0.04133011277775834,9589483725.5121,2285255.96955092
formal-run-01-CCP30-solution-0103,30,makespan,10,0.88308,0.04861240810968147,572.6856952873435,5.5954441369739465
formal-run-01-CCP30-solution-0103,100,cost,10,0.8971599999999998,0.027011075917523584,11998557.133666176,41572.84818861609
formal-run-01-CCP30-solution-0103,100,emission,10,0.88856,0.03068185131311342,9590293447.269224,1805245.8248096365
formal-run-01-CCP30-solution-0103,100,makespan,10,0.8871600000000001,0.020596612450702784,573.4133259561809,0.9321026751700416
formal-run-01-CCP30-solution-0103,300,cost,10,0.89802,0.018827273361329357,11998842.92198865,30418.981198863046
formal-run-01-CCP30-solution-0103,300,emission,10,0.8931000000000001,0.019143493237477157,9590490151.127924,1176779.181154505
formal-run-01-CCP30-solution-0103,300,makespan,10,0.8982800000000001,0.012995110191486987,573.8123018714226,0.701511234927578
formal-run-01-CCP30-solution-0104,30,cost,10,0.87748,0.06376973855643096,12215317.020315278,115495.3830039513
formal-run-01-CCP30-solution-0104,30,emission,10,0.88128,0.03187046002526828,9455876500.95525,1824838.340657405
formal-run-01-CCP30-solution-0104,30,makespan,10,0.8792,0.04154055581931683,566.5168456805724,12.619368200582315
formal-run-01-CCP30-solution-0104,100,cost,10,0.89238,0.024496974869925817,12220471.004214237,42672.02588475196
formal-run-01-CCP30-solution-0104,100,emission,10,0.8913400000000001,0.029335310539424057,9456486517.00296,1855128.9063949224
formal-run-01-CCP30-solution-0104,100,makespan,10,0.8939999999999999,0.019870693104279077,572.669628869254,6.639376738430034
formal-run-01-CCP30-solution-0104,300,cost,10,0.8986199999999999,0.01842304112909821,12231149.571312267,34417.66970681079
formal-run-01-CCP30-solution-0104,300,emission,10,0.8938599999999999,0.016220987776471716,9456544143.69622,982172.439520833
formal-run-01-CCP30-solution-0104,300,makespan,10,0.9057000000000001,0.011982672675344364,575.9773016986827,2.61581712117072
formal-run-01-CCP30-solution-0105,30,cost,10,0.89754,0.06881285732574498,12374634.198529227,151628.55079817201
formal-run-01-CCP30-solution-0105,30,emission,10,0.8759,0.04396010817901966,9305903168.204828,2520566.5228703273
formal-run-01-CCP30-solution-0105,30,makespan,10,0.8837999999999999,0.0779827901242034,566.6924431423797,16.653561228840598
formal-run-01-CCP30-solution-0105,100,cost,10,0.8997599999999999,0.03124893598188583,12349136.32938923,70097.62384885362
formal-run-01-CCP30-solution-0105,100,emission,10,0.8874600000000001,0.023212266871922127,9306466507.746569,1457651.3612046288
formal-run-01-CCP30-solution-0105,100,makespan,10,0.90008,0.02422215698258288,570.443194400311,5.294119893599988
formal-run-01-CCP30-solution-0105,300,cost,10,0.8946999999999999,0.023043581897497317,12334354.290745223,47492.79781106938
formal-run-01-CCP30-solution-0105,300,emission,10,0.89114,0.016120394260411577,9306684101.768103,1029897.0375069771
formal-run-01-CCP30-solution-0105,300,makespan,10,0.90526,0.010834123048139238,572.2753193186811,0.5514905678937008
formal-run-01-CCP30-solution-0106,30,cost,10,0.88418,0.06251111545601754,11993746.491554309,115540.86484291322
formal-run-01-CCP30-solution-0106,30,emission,10,0.8689,0.045547362406864154,9711018535.381598,2560419.99912305
formal-run-01-CCP30-solution-0106,30,makespan,10,0.8915400000000002,0.050686754789699355,569.4147780596134,11.705036073509278
formal-run-01-CCP30-solution-0106,100,cost,10,0.8943,0.03384517034313102,11988327.390251672,49937.12187895434
formal-run-01-CCP30-solution-0106,100,emission,10,0.89216,0.027972335539878598,9712275410.623926,1774707.2881612505
formal-run-01-CCP30-solution-0106,100,makespan,10,0.8969400000000002,0.015240312041133252,573.1578930390267,1.5551677399839845
formal-run-01-CCP30-solution-0106,300,cost,10,0.8981199999999999,0.02044813493260992,11991078.30824888,35127.39304295205
formal-run-01-CCP30-solution-0106,300,emission,10,0.89498,0.018063456049284804,9712394594.929308,1151841.9030893955
formal-run-01-CCP30-solution-0106,300,makespan,10,0.9035400000000001,0.009212093500755766,573.760655122975,1.1525675840252523
formal-run-01-CCP30-solution-0107,30,cost,10,0.88538,0.06323005262970731,12063620.081300968,128524.34443490002
formal-run-01-CCP30-solution-0107,30,emission,10,0.868,0.04052390241162205,9674886298.010002,2321482.730246163
