solution_id,decision_fingerprint,role,seed,S,objective,q90_reestimate,q90_oos,signed_error,signed_error_pct,coverage,exceedance,coverage_gap_pp,absolute_coverage_gap_pp
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,30,cost,11894448.802274488,12006861.470302116,-112412.66802762821,-0.9362369034211876,0.8096,0.1904,-9.040000000000003,9.040000000000003
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,30,emission,9752211207.70224,9752277836.38848,-66628.68623924255,-0.0006832115261383578,0.8988,0.10119999999999996,-0.11999999999999789,0.11999999999999789
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,30,makespan,575.9158357333995,571.7231058095942,4.192729923805246,0.7333497424191189,0.9362,0.06379999999999997,3.620000000000001,3.620000000000001
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,100,cost,11959109.010960057,12006861.470302116,-47752.45934205875,-0.397709755044398,0.8682,0.13180000000000003,-3.180000000000005,3.180000000000005
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,100,emission,9752853281.960526,9752277836.38848,575445.5720462799,0.005900627337534738,0.9072,0.0928,0.7199999999999984,0.7199999999999984
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,100,makespan,570.9139448085607,571.7231058095942,-0.8091610010335444,-0.14153022552547073,0.8912,0.10880000000000001,-0.880000000000003,0.880000000000003
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,300,cost,12031973.637875248,12006861.470302116,25112.16757313162,0.20914847427235078,0.9126,0.08740000000000003,1.2599999999999945,1.2599999999999945
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,300,emission,9751340298.779854,9752277836.38848,-937537.608625412,-0.009613524392498301,0.8868,0.11319999999999997,-1.319999999999999,1.319999999999999
formal-run-01-CCP30-solution-0234,7a56172a2bb10339830d203c08737b4d6246c5b26da473cea3c18cee076408c9,independent_reestimate,940008,300,makespan,571.2809965106187,571.7231058095942,-0.44210929897553797,-0.0773292690960049,0.894,0.10599999999999998,-0.6000000000000005,0.6000000000000005
formal-run-01-CCP30-solution-0235,63b783ecce4c18385619f9278ad004abfb50393c0357cb5861212696539dd8b4,independent_reestimate,940008,30,cost,11911119.593834173,12072372.252226245,-161252.65839207172,-1.3357164194662354,0.8002,0.19979999999999998,-9.98,9.98
formal-run-01-CCP30-solution-0235,63b783ecce4c18385619f9278ad004abfb50393c0357cb5861212696539dd8b4,independent_reestimate,940008,30,emission,10168986257.976068,10169747748.930588,-761490.9545192719,-0.007487805728508334,0.887,0.11299999999999999,-1.3000000000000012,1.3000000000000012
formal-run-01-CCP30-solution-0235,63b783ecce4c18385619f9278ad004abfb50393c0357cb5861212696539dd8b4,independent_reestimate,940008,30,makespan,563.5257803914383,561.4308751718597,2.09490521957855,0.37313680316161413,0.9024,0.09760000000000002,0.23999999999999577,0.23999999999999577
formal-run-01-CCP30-solution-0235,63b783ecce4c18385619f9278ad004abfb50393c0357cb5861212696539dd8b4,independent_reestimate,940008,100,cost,12037983.964741094,12072372.252226245,-34388.28748515062,-0.2848511192885817,0.8814,0.11860000000000004,-1.860000000000006,1.860000000000006
