generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
82,0.71004,0.0,0.05916802055990837,0.0,0.02238379132903359,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
83,0.71004,0.0,0.05916802055990837,0.0,0.02238379132903359,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
84,0.71004,0.0,0.05916802055990837,0.0,0.02238379132903359,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
85,0.71136,0.0,0.05842007172190085,0.0,0.009079347004628976,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
86,0.71136,0.0,0.05842007172190085,0.0,0.009079347004628976,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
87,0.71136,0.0,0.05842007172190085,0.0,0.009079347004628976,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,314.9519543221814,6474197.369557649,0.0,7239681794.869999,0.0,314.9519543221814,0.0,0
88,0.71136,0.0,0.05842007172190085,0.0,0.009079347004628976,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,313.3520009504811,6474197.369557649,0.0,7239681794.869999,0.0,313.3520009504811,0.0,0
89,0.71136,0.0,0.05842007172190085,0.0,0.009079347004628976,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,310.8123359052032,6474197.369557649,0.0,7239681794.869999,0.0,310.8123359052032,0.0,0
90,0.71524,0.0,0.055450184927440575,0.0,0.008902253079884978,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,310.8123359052032,6474197.369557649,0.0,7239681794.869999,0.0,310.8123359052032,0.0,0
91,0.71524,0.0,0.055450184927440575,0.0,0.008902253079884978,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,310.8123359052032,6474197.369557649,0.0,7239681794.869999,0.0,310.8123359052032,0.0,0
92,0.71524,0.0,0.055450184927440575,0.0,0.008902253079884978,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7239681794.869999,310.8123359052032,6474197.369557649,0.0,7239681794.869999,0.0,310.8123359052032,0.0,0
93,0.71524,0.0,0.055450184927440575,0.0,0.008902253079884978,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
94,0.71524,0.0,0.055450184927440575,0.0,0.008902253079884978,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
95,0.71662,0.0,0.055057580212539016,0.0,0.008100576195955715,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
