method,run_id,source_solution_id,decision_fingerprint,oos_mean_cost,oos_mean_emission,oos_mean_makespan,oos_q90_cost,oos_q90_emission,oos_q90_makespan,global_oos_mean_nondominated,global_oos_q90_nondominated
CCP30,19,formal-run-19-CCP30-solution-0156,db279619c3561d442842aa617f41560be6dbb4e4cde099137c6a7562a52733d5,11915687.22105275,9379836143.076132,505.053976091161,12273746.62783454,9379836143.076132,571.5032035743307,false,false
CCP30,19,formal-run-19-CCP30-solution-0157,b27baf1606247a664eca3b2955cd5acb676b3feaf81dbcfa5458a36196a68b00,11774535.026142877,9593572096.600002,513.0117231355222,12057949.766564615,9593572096.600002,574.8854818337902,false,false
CCP30,19,formal-run-19-CCP30-solution-0158,af7a02cc570b8d88d103e89f1bb947dc95f46fe1e0908eaa10b6c1b56e5de286,11955740.024887742,9271565636.800001,520.516110092959,12289517.010678591,9271565636.800001,573.9605631282379,false,false
CCP30,19,formal-run-19-CCP30-solution-0159,83c8cdc9a092cb2651f161083baf727690b1f04507b205f52d987c47452abaeb,11777896.948138917,9620789261.070004,511.0920776142037,12067250.101668684,9620789261.070002,574.5843221594064,false,false
CCP30,19,formal-run-19-CCP30-solution-0160,ee665641b01033f7c72af062f162dbb1534067d129e9a69658ca7e7a4a30e99c,11808281.484161397,9494567996.703613,505.73857967121023,12120928.13653088,9494567996.703611,572.4385197348342,false,false
CCP30,19,formal-run-19-CCP30-solution-0161,b86a0b55d031af06003b9a21725653f4689e8cc2c04f7d659a44ec96de4a69b6,11897227.358638033,9331470612.37,513.139170946853,12245046.033489432,9331470612.37,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0162,bae98111a36b0f321999252a17f2074b15b0279be83b9deefa807d1fecfb184e,11834137.499667061,9549256788.986132,501.8049386772315,12148501.792754948,9549256788.986132,568.2545819771758,false,false
CCP30,19,formal-run-19-CCP30-solution-0163,425f54e23f3cb1e89b12b75f8634b28cbabb85c996510d4249aab2f0ba5c6a12,11927481.031973226,9310015886.26,508.1834623476049,12284951.509461345,9310015886.26,571.9740909201771,false,false
CCP30,19,formal-run-19-CCP30-solution-0164,5fe7024622c3a18cf6c7f314090754fd1cc939a47f8796dd3fa89b1951cb8277,11984103.774659155,9275381633.199999,531.7412620022596,12311887.566078745,9275381633.2,579.0313898696924,false,false
CCP30,19,formal-run-19-CCP30-solution-0165,3e25aed96590f7131e23c219b92979c998337f6d2d57d3c60b553d487fb5b8be,11897513.246182328,9384141702.12613,502.2336114979984,12241566.843160799,9384141702.126133,570.7430015416029,false,false
CCP30,19,formal-run-19-CCP30-solution-0166,d0ab59fe29284fc74f2192694a8734ec3521aa40f3a0f6ef569b7733f50d71cc,11808766.034026446,9497651603.276133,512.6058784732024,12097908.27558587,9497651603.276133,573.196491202141,false,false
CCP30,19,formal-run-19-CCP30-solution-0167,a0fc5945b6ac507b3b78e897c1cc1c7045ddade5d7daaf84931d1c2962f2197a,11850153.96112219,9416988340.706131,500.313680389797,12193605.368677828,9416988340.706131,556.43253315685,false,false
CCP30,19,formal-run-19-CCP30-solution-0168,c0805e5c5199c649815fef9694e0f550eaf4556be74555788241554117dbbfdf,11963264.378557578,9356984245.59613,504.5570122211657,12322862.750633053,9356984245.596132,571.3746166779839,false,false
CCP30,19,formal-run-19-CCP30-solution-0169,f1f2edb4688cd04862e9df0aa4db4d2b9638976d9df192efce5d8563e1952144,11830075.38327767,9474517361.836134,502.98108202392666,12157320.065165358,9474517361.836132,572.1172286810151,false,false
CCP30,19,formal-run-19-CCP30-solution-0170,4f32ec689f509aeed5f63f0bb09fae53aad1345ce2abd1a8ddeeb408cea34602,12031007.244849466,9241373037.33,555.85736114317,12374979.63067038,9241373037.330002,597.4278415611925,false,false
CCP30,19,formal-run-19-CCP30-solution-0171,989897096edef05d0bcfa3405b9248381fe3e245eb3ca8eacc01b65eba901116,11859591.721029516,9455534362.246132,503.0159681966217,12185192.750081329,9455534362.246132,572.1172286810151,false,false
CCP30,19,formal-run-19-CCP30-solution-0172,74bad72616f2defb4b43440d0be077ab910e486d85b6226f4843a5c20e7b66a9,11776853.680294191,9575927559.550001,507.9057441089058,12087225.720513448,9575927559.550001,573.5038813820953,false,false
CCP30,19,formal-run-19-CCP30-solution-0173,c005aba678eaefb541e2d8163a3d4e56962872817b64ab3123c48052611ef995,11949148.118265674,9278830263.62,520.328097929046,12285469.287984882,9278830263.62,573.9605631282379,false,false
CCP30,19,formal-run-19-CCP30-solution-0174,18bea80c18e725782c2de58c42b3c34cae928d589eef3de93c9673286e2f1e8b,11785376.84707042,9597989774.57361,509.83891694673457,12063253.901667094,9597989774.57361,572.7170973944202,false,false
CCP30,19,formal-run-19-CCP30-solution-0175,374eacded68ef6543080c1e319a6fc0efcea9d8c8872a548f5c90919717ecffe,11797633.13096903,9557389666.23361,509.32603995581326,12095714.768140957,9557389666.23361,573.9122822525933,false,false
CCP30,19,formal-run-19-CCP30-solution-0176,762efc9e9ea11105d97c2530bc61156e8cceec584261ff297098bed8906bdcdf,11986448.712899994,9250409925.95,534.0733315880593,12340743.743113013,9250409925.950003,596.9107960972848,false,false
CCP30,19,formal-run-19-CCP30-solution-0177,70cb24f5fcff704f58a30091974fffb6a2ddfa060d9f32d357b4ec081f418057,11902259.60163708,9382005091.726135,504.5404708553336,12257413.382940596,9382005091.726131,571.3746166779839,false,false
CCP30,19,formal-run-19-CCP30-solution-0178,2cbbb7cbc694c8271eaea760414596b40402dc170152a950f2548d34444abd78,11824085.651175335,9544368329.37613,500.27872549489325,12139959.823809205,9544368329.376131,556.422187570406,false,false
CCP30,19,formal-run-19-CCP30-solution-0179,5ebab526deca5906c077115a1c995c4c73d707cddbac633ab9b8f65d0cc0a7fd,11811616.966198476,9615090757.426132,500.4361870491429,12130079.540942738,9615090757.426132,556.3460674554567,false,false
CCP30,19,formal-run-19-CCP30-solution-0180,274252eab0a4dbaa5caa3f4b05855ff81466e9154e26c3062ce97277fd556b06,11846410.429592658,9427101206.4,513.0992550818695,12161116.11735712,9427101206.400002,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0182,77c4c24986b23248072b6516cd516c8ea631e41940ac877acce889a3e3e54e8e,12032399.883890137,9247289784.62,539.8466677536285,12378167.053464642,9247289784.62,597.2030752713932,false,false
CCP30,19,formal-run-19-CCP30-solution-0183,3fe41dc0978ee0ed971780cdb0a5ce71319677522abf2489c0986b2e6ecaa7d2,11865363.458674174,9396278892.176132,504.3578697685751,12220377.068884281,9396278892.176132,572.1771150262659,false,false
CCP30,19,formal-run-19-CCP30-solution-0184,fd95c1f61b4bf9dac1181a2202a520f5ccaf72ab7524690cec26b98315c9ed30,11785611.039632104,9640500862.173613,512.540098524475,12069935.003991574,9640500862.17361,572.8493750066898,false,false
CCP30,19,formal-run-19-CCP30-solution-0185,da0a82d6ac94b505fc4dc4a8cf2c680225e8a34d934afc076f2b058dd159fb4e,11854986.707027735,9466482302.996132,501.8425515106446,12173051.779358843,9466482302.996132,568.2545819771758,false,false
CCP30,19,formal-run-19-CCP30-solution-0186,a5cd360a3c5ac1ea1246d92d93c84de7816f223b3433ed008e2046b38bbb893f,11788248.475113057,9653787739.290005,507.60719898477055,12085128.022831684,9653787739.290003,572.3217423553895,false,false
CCP30,19,formal-run-19-CCP30-solution-0188,476a3baf8b351c5abd6c5b6e8e57546926cbd9b7a91f970b63ab234c18f2b197,11858233.837218933,9470713185.196136,508.28688907732953,12166989.358386982,9470713185.196133,571.6825923514427,false,false
CCP30,19,formal-run-19-CCP30-solution-0189,2b7592aff592b1392072fff1d75d11ff8471222ebc9359d30646e6f5e7bead15,11891879.868179008,9385431111.076132,502.14524572935113,12239347.271348715,9385431111.076132,570.9481251817712,false,false
CCP30,19,formal-run-19-CCP30-solution-0190,f2e021423648666b67c8dd22fc005dc49e79d72df86f3556f2ff1e6a8dec145b,11991763.534327853,9242968113.11,553.178446622302,12343781.329600928,9242968113.110003,597.4106352525936,false,false
CCP30,19,formal-run-19-CCP30-solution-0191,71a17b9308d1540aef8c1ba06372f4c375871210ff82d24149dcccfc46141976,11960833.275417294,9302175127.680002,510.2436992639781,12321671.097661871,9302175127.680002,572.0692847144184,false,false
CCP30,19,formal-run-19-CCP30-solution-0192,ff55b482f65bfd6be24a5944a82018a64c852e270af34d50e13814a78ccadecb,11890344.49439001,9378668921.056135,502.85784618304,12247582.93239806,9378668921.056131,572.0968755107962,false,false
CCP30,19,formal-run-19-CCP30-solution-0194,72d97fcbfce9defd2e6d2700a7bf0086981e89d7dde443ec2365c42aa333b0df,11961827.078251835,9287810365.440002,525.5122846877281,12325533.1122982,9287810365.440002,594.4348817904696,false,false
CCP30,19,formal-run-19-CCP30-solution-0195,7e307295e2052974a8ce0136fdfd075ef8eda679a81de5003cf38d73f08c238d,11774243.83108201,9717092510.34,507.60719898477055,12070866.19326015,9717092510.340002,572.3217423553895,false,false
CCP30,19,formal-run-19-CCP30-solution-0196,bb2529899386726e57ff4875c611c3189c78742d9aed9242b6bf99f3161c15c7,11864231.318192935,9412082034.44,513.1275322903664,12184861.795562927,9412082034.44,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0197,b6e4723b7312783a330aadf9dddbb82c40b789f9e122e9e1f0d0204e00fd9ef0,11935193.106298603,9308169217.86,508.26918594460795,12292304.215256786,9308169217.860003,571.8952993832572,false,false
CCP30,19,formal-run-19-CCP30-solution-0198,977db056471042db91dab7127b52f9550c0e2bcfc1f90a1199a279c1600972d7,11773239.217225164,9717414113.19,507.82247615241965,12072944.347629232,9717414113.19,572.4947996427157,false,false
CCP30,19,formal-run-19-CCP30-solution-0199,e00c9156c189ce0fd88feff22468bd4bae645194715fb9a21cb207a2e0ab11fd,11801505.901903052,9581124829.546133,507.8838478486491,12096155.788442437,9581124829.546133,572.1815971361,false,false
CCP30,19,formal-run-19-CCP30-solution-0200,24671bae441d7b7a09b629e570f3587abb418e95f036e0ea8da0a9ddf50f972c,11834200.860287687,9439675436.44,511.7340799465997,12145889.818321561,9439675436.44,572.1815971361,false,false
CCP30,19,formal-run-19-CCP30-solution-0201,13cc49fd7730a2354405efea83748809a067380f7e93e61e9708d2489fa96f32,11851237.392072272,9545186886.53613,504.5404708553336,12163553.959127689,9545186886.53613,571.3746166779839,false,false
CCP30,19,formal-run-19-CCP30-solution-0202,1a84ae15bdcc973596c40b449a00679b25e3e89922d26094e498161f5aee8472,11908716.865675686,9311685994.56,510.05772957868555,12279104.10375659,9311685994.560001,572.956860536133,false,false
CCP30,19,formal-run-19-CCP30-solution-0203,e0e1d2c190f5485e8ab3835aea156ef70b0a79398ad56fb69cd93121818b141b,11847060.35600144,9483700262.176132,501.87772362210006,12179761.058211021,9483700262.176132,568.2545819771758,false,false
CCP30,19,formal-run-19-CCP30-solution-0204,09c90438d1d056bebfc52dfb21e881df56d9170f1ed96544a0a0840bb5f5fb43,11912182.035447253,9325262681.760004,508.26918594460795,12269038.160845103,9325262681.760002,571.8952993832572,false,false
CCP30,19,formal-run-19-CCP30-solution-0205,689fbbc2cf76082c867d79268c6f927571e606e43e292f1e3356353bcebabb26,11935313.955396563,9294368966.24,511.4962846715956,12319485.678659635,9294368966.24,572.7524742538321,false,false
CCP30,19,formal-run-19-CCP30-solution-0206,09fcff652fd6b1cb7a04fe650dcc5afc7f21e935cadf884019c5674f9a9dfdfe,11786137.629207697,9629481577.60361,512.540098524475,12070984.424525678,9629481577.603611,572.8493750066898,false,false
CCP30,19,formal-run-19-CCP30-solution-0207,3e238fff20e97c4b4446e937e7b2ca89068dcd39fa82da986748fc7dc2f603a1,12011651.97220178,9244619949.020002,539.6516422079658,12365982.2857723,9244619949.020002,597.2030752713932,false,false
CCP30,19,formal-run-19-CCP30-solution-0208,bfa4f9cc5312c28415e91a0eb6d7b21a090e02a19677ccf9cb5772a2c5ca7819,11883348.970635233,9344129612.84,512.9432600050793,12225963.823643863,9344129612.840002,572.2243414057293,false,false
CCP30,19,formal-run-19-CCP30-solution-0209,ea7a100d4131b19b71ee260c934c0b5791cc33f10ba4c32e222f6c2fedec77c7,12026497.292339133,9235448957.380003,556.0120721601013,12383816.621416742,9235448957.380001,597.4278415611925,false,false
CCP30,19,formal-run-19-CCP30-solution-0210,f5f795d58771a73161e82ce9392f262929e8e0f5300cef466c114c8be79fffa4,11792683.37552236,9517136115.250002,513.0117231355222,12078661.457385084,9517136115.250002,574.8854818337902,false,false
CCP30,19,formal-run-19-CCP30-solution-0211,c432ac17d13f098ab598d8aaa0896cfc2048da3b6bdce143e226c3822c4e8f31,12010528.223659944,9253761761.770002,531.4193627649639,12368945.724742668,9253761761.770002,579.4153957731618,false,false
CCP30,19,formal-run-19-CCP30-solution-0212,8fba03c49b54c7e80b4b569468db3e7d24207dd05c1f99e9b57dd80d818ab5e7,11776019.333030928,9695252647.11361,501.158905228104,12086099.779686805,9695252647.11361,571.2401160628463,false,false
CCP30,19,formal-run-19-CCP30-solution-0213,a96b7bec71100f32abd51618e66759e9501f09e8f7ad6ccef6b458bb678e5a40,11877711.302738305,9347194861.329163,512.9432600050793,12221937.571083989,9347194861.329163,572.2243414057293,false,false
CCP30,19,formal-run-19-CCP30-solution-0214,9a12aeb93043516389454152c15a45ce271d912e0253675e456137643fe380d0,11932476.41259338,9306704295.15,513.3255627601013,12281111.113265252,9306704295.150002,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0216,def9fa6ed9cd0745dcaaa98e8d73da102f533aea8e1d44e7589a309c8ca5ade3,11804317.532615434,9629732031.486128,506.7015164954436,12105031.274850078,9629732031.48613,568.8983389060813,false,false
CCP30,19,formal-run-19-CCP30-solution-0217,8d7e635f7a76c4193bc1864faf26320f854db80f6c615c31f74e274db36e5250,11875045.49786404,9393915716.556135,503.135956213914,12229721.261047402,9393915716.556131,572.1522362621686,false,false
CCP30,19,formal-run-19-CCP30-solution-0218,08d7a32ee740f53b8492096194fb53e066ca4966599c2a949b88b17719c0d7c2,12017104.174013726,9258247399.820004,530.5942022982231,12361918.5051315,9258247399.820002,574.5841447399365,false,false
CCP30,19,formal-run-19-CCP30-solution-0219,cd42ac4b435b881995f8fd9fc99df7ba2373397700370a566a10fb272f7a9ecf,11911745.846030567,9327302671.490004,513.139170946853,12258714.44516306,9327302671.490002,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0220,097ce879ee42594327356fe8c68e4090e7e7edb4ca53b293a766216b8f18c9e1,11995115.245524103,9263959857.42,529.2385598063007,12333023.95833216,9263959857.420002,574.5426490015464,false,false
CCP30,19,formal-run-19-CCP30-solution-0221,bb25a8903f1026518afd7c2a18e2fa9edbec455d13e76baddbde5e4b91eb33af,11864795.982195763,9417404625.03,513.0865782047524,12180952.314735394,9417404625.03,572.2243414057293,false,false
CCP30,19,formal-run-19-CCP30-solution-0222,267c51fcedfeb16918b6575fe9df0116e922ea347f7940e03488bcf8f28b812a,11769309.946935687,9692990461.90361,512.540098524475,12054349.023002174,9692990461.90361,572.8493750066898,false,false
CCP30,19,formal-run-19-CCP30-solution-0223,05545907b55436343e221b9510e3b90e66c47c49118eb0eb7f23e439e409e65a,11853830.796047922,9457777044.136135,502.98108202392666,12181113.870205665,9457777044.136131,572.1172286810151,false,false
CCP30,19,formal-run-19-CCP30-solution-0224,fd5e1d08992e1a185aa9a8f2e2e38abb62699852cdd000bb14c724be1d53192f,11985780.333101157,9275688082.06,525.5122846877281,12374855.046450762,9275688082.060001,594.4348817904696,false,false
CCP30,19,formal-run-19-CCP30-solution-0225,c5c5d31d0877aac41fab8a98a4db2e5c3965cbf234191a0b1685dc8782074169,11801038.131700689,9550600476.176132,501.58620890866723,12123485.187199403,9550600476.17613,572.0968755107962,false,false
CCP30,19,formal-run-19-CCP30-solution-0226,093185491acae8976d299c487d8b504f03aee49de1a8a95a10461e6391680766,11880322.613250943,9398862899.026129,504.70606735036483,12239455.277721059,9398862899.02613,571.4567689939274,false,false
CCP30,19,formal-run-19-CCP30-solution-0227,476b6675af9969dc489cef181a2b333e43486f99b83b878919f724b69f4fe9e2,11779715.372523032,9620906750.67,511.1562249561301,12070115.515358806,9620906750.670002,574.6031588098388,false,false
CCP30,19,formal-run-19-CCP30-solution-0228,0660e5caec1a3d49710dda31547b799760a0e968dd87a4d2b702923c9282bce2,11978726.378700173,9277772132.639162,531.5932584895969,12304478.452060373,9277772132.639164,576.6750311630251,false,false
CCP30,19,formal-run-19-CCP30-solution-0229,38c1deaf81c3d0d0296656546555e78dfc3e4ab290c4b2750edf6d514f55f78c,11789923.80040999,9639407809.993608,494.3944747844411,12100157.264209801,9639407809.99361,555.9815150935957,false,false
CCP30,19,formal-run-19-CCP30-solution-0230,e5aa3953f3811a6c02ded128f9956be7604f984cceebdfa7b17eaada17ec08f6,11998133.870051615,9273754790.010004,525.746054433607,12387797.83656917,9273754790.010002,594.497674303357,false,false
CCP30,19,formal-run-19-CCP30-solution-0231,15e800cd5889d566ca5d6aac5ca98a54251bd4c34b340320d1488779c0ed3225,12031138.754964212,9235362333.73,556.0120721601013,12392809.443550015,9235362333.730001,597.4278415611925,false,false
CCP30,19,formal-run-19-CCP30-solution-0232,e0e4c4c984c58144acbab5d5a6627864f48e1d8c3eb146f5d66e84cedbf86547,12025823.933536353,9242804146.570004,539.8466677536285,12385909.24996091,9242804146.570002,597.2030752713932,false,false
CCP30,19,formal-run-19-CCP30-solution-0233,3bce7c92ecad7db7e8765557149c8c4e838faa08674842aa5b38ff19ab7e3d96,11815540.46711662,9653491659.839996,502.0508230235832,12124478.075186674,9653491659.84,561.1373414088255,false,false
CCP30,19,formal-run-19-CCP30-solution-0234,e03ac644ae1fb1e76dc783a4b709801c3109ba9a842a802abfe631652acccd23,11790836.118839294,9541082496.87,513.0117231355222,12074006.370249094,9541082496.870003,574.8854818337902,false,false
CCP30,19,formal-run-19-CCP30-solution-0235,753dbe543f233f750074fe54ee4d36d4cede1fcb6998f4ad570f0c885a22c875,11800635.303955901,9631417453.926132,506.6702215259763,12098474.611096144,9631417453.92613,568.8983389060813,false,false
CCP30,19,formal-run-19-CCP30-solution-0236,21e862f905a74a0fd8ff8e4b2624c5363ed598a133972135037b524d6cd09b9b,11825948.405448593,9477102460.556137,505.4302603912071,12145720.957431532,9477102460.556133,572.956860536133,false,false
CCP30,19,formal-run-19-CCP30-solution-0237,1eb27e89235285a4405369c9ebc612ee8831e93d007eec7196c94e4696b42d5d,11885381.607614072,9390145519.486132,508.0081306145095,12225911.617788909,9390145519.486132,571.6175982570184,false,false
CCP30,19,formal-run-19-CCP30-solution-0238,b97d3446ce0462f872cb2de7033d56d7f7fc269de7bef100e2df3e1e981a230d,12025692.423421606,9248814850.17,539.6516422079658,12370086.325602526,9248814850.170002,597.2030752713932,false,false
CCP30,19,formal-run-19-CCP30-solution-0239,ee287ccc7595729b4afc43db26b0f1f53f8769b4ce6e718218f70b74d9277c93,11799174.32742527,9552403388.21613,501.6248122288782,12125502.809436886,9552403388.216131,572.0968755107962,false,false
CCP30,19,formal-run-19-CCP30-solution-0240,18a7c9ec291c1416e204ff8571e9592cbf5ff3baa4606ea27f6a43dcdb8e74ab,11905897.961582163,9323648726.100002,513.3255627601013,12253361.927601926,9323648726.100002,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0241,13d20320b0701a67f7a2f7bf35ebc2f240116e9f2a37eb75e24056f894743e49,11811582.4454544,9493051652.87613,507.54971207374604,12127725.782669997,9493051652.876131,572.530592981324,false,false
CCP30,19,formal-run-19-CCP30-solution-0242,270cbcf2f226b0cdb730bf64d832c7014bcfc66d09efe38d75332319cd8f5b91,11841126.235648062,9432750060.386135,508.2646478564063,12171446.345696602,9432750060.386131,572.2357848075044,false,false
CCP30,19,formal-run-19-CCP30-solution-0244,9140ff5c5d153fa58797f5ff7fc844fbe6de6bc2e16fe4ab61c83296522ad250,11774237.204269005,9712696673.19,501.158905228104,12082778.23971428,9712696673.19,571.2401160628463,false,false
CCP30,19,formal-run-19-CCP30-solution-0245,4336b08edb9b9218e685b82d26c11a25dc8390861773b4be87025c83c651bec0,11996119.859380951,9263638254.570004,529.0702347785794,12331430.074868165,9263638254.570002,573.9605631282379,false,false
CCP30,19,formal-run-19-CCP30-solution-0246,1289fdc92f714b37a6276b766b2d9cad0104359dd4f4886c87847b25bde9f463,11785676.167553248,9633998506.630003,512.540098524475,12069879.289990662,9633998506.630001,572.8493750066898,false,false
CCP30,19,formal-run-19-CCP30-solution-0247,01a0a0d53d9af6ebe1651b5c65475b8b83508066eeea375fcdcc4b3e8649bcba,11832590.858195063,9485461396.020002,514.0115971697803,12121562.128519837,9485461396.020002,574.8854818337902,false,false
CCP30,19,formal-run-19-CCP30-solution-0248,d393f5345acadc7561214a1d19f1d12cc53caa524a0a8c777381129b9c454dc8,11830549.725004513,9589865285.94,501.86209078716615,12137880.589057706,9589865285.94,556.6772988972402,false,false
CCP30,19,formal-run-19-CCP30-solution-0249,ef05bad2914a186e94d3e4d11c33866d0d4ad022b0a4648656272c1ab4ba9cbe,11979409.997377396,9244901405.160004,553.0139670826394,12332619.005038887,9244901405.160002,597.4106352525936,false,false
CCP30,19,formal-run-19-CCP30-solution-0251,97bab734b9bb657ec361b039711d44df3332a1aeb6382dbdd2514775751acf3c,11939136.436154004,9289578914.42,518.6366227085397,12275045.747345086,9289578914.420002,573.987935984328,false,false
CCP30,19,formal-run-19-CCP30-solution-0252,917a4e78cefc26211a69c4adcb076fcf118154d812990656d083495c81273b68,11917268.23285121,9305295269.01,509.79067319349514,12281622.750658363,9305295269.01,572.956860536133,false,false
CCP30,19,formal-run-19-CCP30-solution-0254,3a25ead827a9db7d55c79f6f9dc1c595f3b8e50fedbeaecd9c9f46237d975368,11867399.756916566,9464419425.836134,504.70606735036483,12194680.585246084,9464419425.836132,571.4567689939274,false,false
CCP30,19,formal-run-19-CCP30-solution-0255,4e18779c88c04be21736777af1539bc6582a2abb23318d125743db17cbf67e6e,11789544.28403077,9529945722.7,512.9546382518173,12070417.522032503,9529945722.700003,574.8210070830336,false,false
CCP30,19,formal-run-19-CCP30-solution-0257,9e6572330ada1feb3a1abb7885f2324fe66a58a2079f41bd51ace5f2e6574119,11790684.582547268,9670899613.023605,498.13131906140575,12110304.523610093,9670899613.02361,555.8281730415139,false,false
CCP30,19,formal-run-19-CCP30-solution-0258,19234dc20f803b82c814da162d225781d49ce63f3840cbd986f146f867dd7c1e,11800862.855816517,9520218344.380003,514.1554865294778,12096944.62255142,9520218344.380001,572.8253395385287,false,false
CCP30,19,formal-run-19-CCP30-solution-0259,6a739f06a356a1597d86b2dce4df0d9d33b68ec03b98aa0d55c0562f1a6e1f9b,11806975.026291648,9645044961.53613,503.60046628665526,12117086.134541746,9645044961.53613,561.1373414088255,false,false
CCP30,19,formal-run-19-CCP30-solution-0260,c6303fb786ff525fb0cf90349b7e0ea8edd887f5f4172c1c90af8586f766b82d,11847487.534903072,9420219586.706133,509.4180591419436,12181683.456325866,9420219586.706133,572.3130150829986,false,false
CCP30,19,formal-run-19-CCP30-solution-0261,45a4fdc8e2508ff3c94f64f5c6441f9535a23f5fb211ff35e86572e89a451871,11994432.945111582,9257510061.37,530.6055636202685,12337582.054802626,9257510061.37,577.8631040846631,false,false
CCP30,19,formal-run-19-CCP30-solution-0263,8ac890248a70318e942d7a42fab84cede1a9bba787bf74812dadf32afd80e1a8,12005623.231307246,9267154581.79,530.2893752319756,12352103.583526779,9267154581.79,574.7655610917483,false,false
CCP30,19,formal-run-19-CCP30-solution-0265,2bc0dea5a7db517165b8faba5516c3105daf8a27209f7f49170ba04bff4ebdb0,11792319.619120963,9560991408.963612,511.11115201302783,12078413.01529802,9560991408.96361,573.1081549472487,false,false
CCP30,19,formal-run-19-CCP30-solution-0267,1a996ee25033f823cf8fc1e552444614e3377d636049c5c877e7f6a374ef45e8,11935209.062566888,9296418952.990004,510.37163735040997,12304622.292521866,9296418952.990002,573.0055508903008,false,false
CCP30,19,formal-run-19-CCP30-solution-0268,2bf0eaa3d054d640d6a7fdc4d4ad6825bea9d9d4e1b5a7676b7411083c149c7d,11891197.567766488,9378981315.026133,504.3578697685751,12246401.22454994,9378981315.026133,572.1771150262659,false,false
CCP30,19,formal-run-19-CCP30-solution-0269,fe13968670931046175b6e08b322cea784d05ac802f94b7da1806ce80f73eecb,11954870.00381968,9352381117.946133,505.64713967160935,12330087.925565325,9352381117.94613,572.0415980903849,false,false
CCP30,19,formal-run-19-CCP30-solution-0270,1f7254d15e2fffcbe6d3c082e7c9da986edad517248e5fc499f77295340273c8,11811183.844526777,9632340254.526129,503.6312993783755,12124329.412438463,9632340254.52613,561.1373414088255,false,false
CCP30,19,formal-run-19-CCP30-solution-0271,332fbf9a5729d5fe14a4d2510722b70f713a060f0525f00b83498b54dbb7827b,11772741.459948521,9704369526.54,507.60719898477055,12070445.261367662,9704369526.54,572.3217423553895,false,false
CCP30,19,formal-run-19-CCP30-solution-0272,b95e39f9d139fc46ef30dde404ac652894867a8e401747872dd520a94fc7b800,11805003.611078989,9503684876.130003,511.0803324528832,12089993.262153596,9503684876.130001,573.1081549472487,false,false
CCP30,19,formal-run-19-CCP30-solution-0273,592407d4bdd242f4b1d4d195d9b0a4b1ff27cd9c46d55475a9a57ce9f8868209,11782424.911712853,9650884888.83,499.5097966550089,12087412.142910585,9650884888.83,572.0670560310855,false,false
CCP30,19,formal-run-19-CCP30-solution-0274,45ced6ae4ed561ae3a8d1038fbfe895925e3bdc66e19f84221891b97acbd91e9,11768321.895705642,9708526675.5,512.540098524475,12052315.096143786,9708526675.5,572.8493750066898,false,false
CCP30,19,formal-run-19-CCP30-solution-0275,27da546dbb0ac2d7ea1dbd35ec7b530a9154c5f1ec5b683fa121898353316213,12023044.726895923,9248253240.98,537.1470101709123,12381664.116060715,9248253240.980001,597.1493719136528,false,false
CCP30,19,formal-run-19-CCP30-solution-0276,8c65aff1f23f89b646645312298a0fa575bf22364c3c81fa8ca2118392ce9acf,11968561.30601096,9288578194.410004,511.8524736679755,12343608.261298677,9288578194.410002,573.0055508903008,false,false
CCP30,19,formal-run-19-CCP30-solution-0277,f305597dcffb12b60a975c6de89dfc6c2dc61165dac08a6607729308051855f8,11868953.412626209,9449456363.496132,509.8706900506312,12183130.3455347,9449456363.496132,572.579206714251,false,false
CCP30,19,formal-run-19-CCP30-solution-0278,23949f72cf4f5cdedc0d01ea4d71fa371e3a3f80918a41242013eb0590e40ba7,12003323.623520954,9276056564.190002,530.4673381640184,12349647.370330518,9276056564.190002,575.034143805191,false,false
CCP30,19,formal-run-19-CCP30-solution-0279,52a085fd0c4779e81d336dec28690b0804c8c411d04ee3474f739d94f4f3f982,11988523.338902032,9271224484.240004,529.0744451571761,12326060.417182019,9271224484.240002,574.5426490015464,false,false
CCP30,19,formal-run-19-CCP30-solution-0280,5c20fa68e09f9ba9a9fb8911951e0b5f1ac662d1786c4a7286da7b1dee1fb904,11959030.807301465,9290307373.210001,511.54202637473,12329878.103007074,9290307373.210001,572.956860536133,false,false
CCP30,19,formal-run-19-CCP30-solution-0282,8c095c855dfdae7c821e9361861edead4d077f089c331a404940746c40f15bf1,11934072.938595295,9302751259.44,508.3852837009631,12291683.291894617,9302751259.44,571.9740909201771,false,false
CCP30,19,formal-run-19-CCP30-solution-0283,a94fc0f501d248f8b93037e3b2fa7ac9e8fe735ec245fdc8dc40c936b9697b90,11999179.300566334,9255373450.970001,531.1282795458276,12351116.496413624,9255373450.970001,578.1081775315935,false,false
CCP30,19,formal-run-19-CCP30-solution-0285,8233a66d6dbce76f3cb5916d65e99e9f8db6625a7edb77d5e6e5c8d3bfec652b,11930192.082386684,9310566655.236666,507.94080472715234,12285802.073432988,9310566655.236668,571.8334654055931,false,false
